Afiliacion,Comercio,RFC,Domicilio,Colonia,Codigo Postal,Municipio,Estado,Telefonos,Giro,Giro Comercial
9203539,GASOL COPITO,CCO 1807039C3,AV PASEO QUERETARO NO 1800,ROMERILLAL,76118,SANTIAGO DE QUERETARO QRO,QUERETARO,6024883,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
9207446,CARBURANTES LA PIEDAD,PNA200911676,CARR EST 210 NO 3655,EL COYME,76245,EL MARQUES QRO,QUERETARO,2945977,5542,DISPENSADOR AUTOMATICO DE GASOLINA
9217361,GAS DE EZEQUIEL MONTES,GEM0209138Q9,CARR SJR XILITLA NO KM 32,EZEQUIEL MONTES,76650,EZEQUIEL MONTES QRO,QUERETARO,1075383,5983,"DISTRIBUIDOR DE  - GAS LICUADO,(DISTRIBUIDOR DE  - LENA),(DISTRIBUIDOR DE  - DIESEL, PETROLEO),(DISTRIBUIDOR DE  - CARBON),"
9217543,GAS DE EZEQUIEL MONTES,GEM0209138Q9,CARR SJR XILITLA NO KM 32,EZEQUIEL MONTES,76650,EZEQUIEL MONTES QRO,QUERETARO,1075383,5983,"DISTRIBUIDOR DE  - GAS LICUADO,(DISTRIBUIDOR DE  - LENA),(DISTRIBUIDOR DE  - DIESEL, PETROLEO),(DISTRIBUIDOR DE  - CARBON),"
9217748,PETRO FIGUES,PFI 140411FK1,BLVD A MOMPANI LT 35 NO 1875,MISION CARRILLO FRACC 4,76116,SANTIAGO DE QUERETARO QRO,QUERETARO,1351440,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
9217786,GAS DE EZEQUIEL MTES,GEM0209138Q9,CARR SJR XILITLA NO KM 32,EZEQUIEL MONTES,76650,EZEQUIEL MONTES QRO,QUERETARO,1075383,5983,"DISTRIBUIDOR DE  - GAS LICUADO,(DISTRIBUIDOR DE  - LENA),(DISTRIBUIDOR DE  - DIESEL, PETROLEO),(DISTRIBUIDOR DE  - CARBON),"
9218122,GAS EZEQUIEL MONTES,GEM0209138Q9,CARR SJR XILITLA NO KM 32,EZEQUIEL MONTES,76650,EZEQUIEL MONTES QRO,QUERETARO,1075383,5983,"DISTRIBUIDOR DE  - GAS LICUADO,(DISTRIBUIDOR DE  - LENA),(DISTRIBUIDOR DE  - DIESEL, PETROLEO),(DISTRIBUIDOR DE  - CARBON),"
8832711,MOVIL SERVIOSANCARLOS,LCM 931011DL0,CA CERRO VIEJO NO 4,VISTA ALEGRE,76074,SANTIAGO DE QUERETARO QRO,QUERETARO,25614502,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
9227460,SERVS STQ,STQ 961012E67,BLVD BERNARDO QUINTANA NO 431,CENTRO SUR,76090,SANTIAGO DE QUERETARO QRO,QUERETARO,2290064,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
9231829,EST SERV PARADOR STA B,SPS 131004KLA,CARR ESTATAL KM 26 730 NO 100,AJUCHITLAN,76280,COLON QRO,QUERETARO,1559718,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
9251961,URL AVEGAS,ASA 200227N25,L DE PINAL DE AMOLE 320 NO 504,VISTA DORADA,76060,SANTIAGO DE QUERETARO QRO,QUERETARO,3205723,5983,"DISTRIBUIDOR DE  - GAS LICUADO,(DISTRIBUIDOR DE  - LENA),(DISTRIBUIDOR DE  - DIESEL, PETROLEO),(DISTRIBUIDOR DE  - CARBON),"
9259943,SHELL PASEO QRO 2,OCN 200506D51,BLVD BERNARDO QUINTANA A NO 50,MISION DE CARRILLO,76116,SANTIAGO DE QUERETARO QRO,QUERETARO,7499786,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
9267590,CARBURANTES LA PARADA,CPA 130208NJ4,CR ESTATAL 420 NO 5531,EL DURAZNO,76246,EL MARQUES QRO,QUERETARO,22945977,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
9270184,SERV QUINTANA SUR,SQS 110113MU0,CA BERNARDO QUINTANA NO 9711,CENTRO SUR,76090,SANTIAGO DE QUERETARO QRO,QUERETARO,22132048,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
9296008,SERV GASCA,ESG990128CWA,CARR TESQUIS EZEQUIEL NO 8,SANTILLAN,76790,TEQUISQUIAPAN QRO,QUERETARO,1057332,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
9296254,SERV INTEMPO,SIN180903FQ1,AV REVOLUCION NO 1042,BENITO JUAREZ,76120,SANTIAGO DE QUERETARO QRO,QUERETARO,28284906,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
9309606,PARADOR CUESTA CHINA,PCC 0801181HA,AUTOPITA MEX QRO KM NO 200 700,SAN ISIDRO MIRANDA,76246,EL MARQUES QRO,QUERETARO,2216039,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
8870300,GASOL GPO FUCHELA,GFU140416HI2,LAT D LA CAR F 57 KM 202 28 SN,EL COLORADO,76246,EL MARQUES QRO,QUERETARO,2774114,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
9352810,SEGAS,OEVA870922E79,GUADALUPE OROZCO SN L 29 M 12,PARQ IND BDO QUINTANA,76246,EL MARQUES QRO,QUERETARO,4011620,5983,"DISTRIBUIDOR DE  - GAS LICUADO,(DISTRIBUIDOR DE  - LENA),(DISTRIBUIDOR DE  - DIESEL, PETROLEO),(DISTRIBUIDOR DE  - CARBON),"
9352854,SEGAS 1,OEVA870922E79,GUADALUPE OROZCOS SN L 29 M 12,PARQUE INDUSTRIAL BERNARDO QUI,76246,EL MARQUES QRO,QUERETARO,4011620,5983,"DISTRIBUIDOR DE  - GAS LICUADO,(DISTRIBUIDOR DE  - LENA),(DISTRIBUIDOR DE  - DIESEL, PETROLEO),(DISTRIBUIDOR DE  - CARBON),"
9353112,ENGIE QUERETARO WEB,TDI 660211CR7,ACCESO III NO 107,ZONA INDUSTRIAL BENITO JUAREZ,76120,SANTIAGO DE QUERETARO QRO,QUERETARO,2844000,5983,"DISTRIBUIDOR DE  - GAS LICUADO,(DISTRIBUIDOR DE  - LENA),(DISTRIBUIDOR DE  - DIESEL, PETROLEO),(DISTRIBUIDOR DE  - CARBON),"
9363132,GAS DEL BAJIO GB 2,HUHG920705729,C 5 DE FEBRERO NO 5 5,LA LOMA,76245,EL MARQUES QRO,QUERETARO,7889510,5983,"DISTRIBUIDOR DE  - GAS LICUADO,(DISTRIBUIDOR DE  - LENA),(DISTRIBUIDOR DE  - DIESEL, PETROLEO),(DISTRIBUIDOR DE  - CARBON),"
9368466,NATGAS JURIQUILLA,NQU 120510QZ7,CRR QRO SAN LUIS FRACC NO 52,LA SOLANA,76230,SANTIAGO DE QUERETARO QRO,QUERETARO,2394773,5983,"DISTRIBUIDOR DE  - GAS LICUADO,(DISTRIBUIDOR DE  - LENA),(DISTRIBUIDOR DE  - DIESEL, PETROLEO),(DISTRIBUIDOR DE  - CARBON),"
9409179,GRUPO GASOLINERO ALFA,GGA 110623R89,BLVD BDO QUINTANA NO 9500,CENTRO SUR,76090,SANTIAGO DE QUERETARO QRO,QUERETARO,5925848,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
9417768,MEDIGAS PTA QUERETARO,PME 960701GG0,C 3 NO 3,ZONA INDUSTRIAL BENITO JUAREZ,76120,SANTIAGO DE QUERETARO QRO,QUERETARO,3095450,5983,"DISTRIBUIDOR DE  - GAS LICUADO,(DISTRIBUIDOR DE  - LENA),(DISTRIBUIDOR DE  - DIESEL, PETROLEO),(DISTRIBUIDOR DE  - CARBON),"
9423275,GASOL EL RETABLO,SRE 1003297S1,AV UNIVERSIDAD PTE NO 192,EL RETABLO,76154,SANTIAGO DE QUERETARO QRO,QUERETARO,2402221,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
9423656,GASOL SUPER SERV MAFHE,SSM 960704NS1,CARR ESTATAL 200 KM 51 800 SN,FUENTEZUELAS,76780,TEQUISQUIAPAN QRO,QUERETARO,2402221,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
8898760,ESTACION CUES,SCU080512296,CT FED 57 MEXQRO KM196 750 SN,SAN CRISTOBAL EL COLORADO,76246,EL MARQUES QRO,QUERETARO,28169020,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
8899738,ESTACION JURIQUILLA,MES 151124794,PASEO DE LA REPUBLICA NO 13001,JURICA,76100,SANTIAGO DE QUERETARO QRO,QUERETARO,24670316,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
8901819,SERV TLACOTE,ETL 020322S62,AV 5 DE FEBRERO NO 701,SANTIAGO,76179,SANTIAGO DE QUERETARO QRO,QUERETARO,5655963,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
8907741,ESTACION NORIA,SGR 000807PD9,AUT MEX QRO KM 1699 860 NO 57,PARQUE INDUSTRIAL LA NORIA,76246,EL MARQUES QRO,QUERETARO,4670979,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
9426550,SERVICIO PONIENTE,SPO 100305IT3,AV DEL SOL NO 5050,PUERTA DEL SOL,76116,SANTIAGO DE QUERETARO QRO,QUERETARO,2402221,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
9433797,GASOL SERV EJM,ESE 141112EF7,CR CHICHIMEQUILLASKM28 54 762,CHICHIMEQUILLAS,76250,EL MARQUES QRO,QUERETARO,2402221,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
9434503,GASOL PETRA,PES130111DM7,CARR EST 100 KM 2 950 NO 3040,SAN ILDEFONSO,76295,COLON QRO,QUERETARO,2781653,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
9438621,GASOL GASO SIETE S ROQ,GSI1705119UA,EJIDO NO 50,SAN GREGORIO,76156,SANTIAGO DE QUERETARO QRO,QUERETARO,3506365,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
9441572,GAS BP SANTA LUCIA,EHU 150814UR6,CRR SAN JUAN AMEALCO NO KM 10,SANTA LUCIA,76828,SN JUAN DEL RIO QRO,QUERETARO,7570488,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
9441618,G GASO SIETE MADERO,GSI1705119UA,AV TECNOLOGICO NO 2,CENTRO,76000,SANTIAGO DE QUERETARO QRO,QUERETARO,2350636,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
9448316,GASOL GAS JALIM,GJA090514TA6,NOCHE BUENA NO 2,LOMA LINDA,76820,SN JUAN DEL RIO QRO,QUERETARO,3506365,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
9448355,GASOL GAS MAFHER,SSM960704NS1,CARR ESTATAL 200 KM 51 NO 800,FUENTEZUELAS,76780,TEQUISQUIAPAN QRO,QUERETARO,3506365,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
9448357,GASOL GAS MAFHER,SSM960704NS1,CARR ESTATAL 200 KM 51 NO 800,FUENTEZUELAS,76780,TEQUISQUIAPAN QRO,QUERETARO,3506365,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
9448875,GASOL GAS PTE,SPO100305IT3,AV DEL SOL 4 NO 5050,PUESTA DEL SOL,76121,SANTIAGO DE QUERETARO QRO,QUERETARO,3506365,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
9450377,GASOL GAS EJM,ESE141112EF7,CR CHICHIMEQUILLAS KM 28 547,CHICHIMEQUILLAS,76250,EL MARQUES QRO,QUERETARO,3506365,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
9452619,SERV SALDARRIAGA,FACF7801143C8,CR EST 200 KM 10 250 SN,SALDARRIAGA,76267,EL MARQUES QRO,QUERETARO,22075380,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
9467610,OLEUM N REFUGIO,OLE 110824TH8,ANILLO VIAL II FJ SERA NO 9756,EL REFUGIO,76146,SANTIAGO DE QUERETARO QRO,QUERETARO,6132424,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
8979675,GAS EST SAUZ,ESC1412031E8,CARR PANAMERICANA SN,AGUA CALIENTE,76495,PENAMILLER QRO,QUERETARO,7502222,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
9469376,GASOL PETRUM ESTACI BA,GGQ 131004TJ6,BLVD PENA FLOR NO 1041,CIUDAD DEL SOL,76116,SANTIAGO DE QUERETARO QRO,QUERETARO,744332,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
9469382,GRUPO PETRUM GS GAS Q,GGQ 131004TJ6,PASEO CONSTITUYENTES NO 1230,SAN JOSE DE LOS OLVERA,76902,CORREGIDORA QRO,QUERETARO,744332,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
9480874,ESTACION MARQUES QRO I,NAT 191023QJ1,CR ESTATAL 210 NO 3497,PASEOS DEL MARQUES,76245,EL MARQUES QRO,QUERETARO,22045551,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
9507304,GAS PETRO JUNIPERO,SPJ180604VE8,ANILLO VIAL JUNIPERO S NO 1410,MENCHACA III,76147,SANTIAGO DE QUERETARO QRO,QUERETARO,9620563,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
9511028,GAS ECOLUB,ECL120315TI3,CARR MTENEGRO PINTO NO 5301,PINTILLO,76223,SANTIAGO DE QUERETARO QRO,QUERETARO,6284889,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
9517745,SERVI GAS LOS NOGALES,PDN150126913,ANILLO VIAL FRAY JUANI NO 5551,JURICA,76100,SANTIAGO DE QUERETARO QRO,QUERETARO,9169771,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
9006975,QRO GAS COYOTILLOS,QGB 200128T58,HELIOTROPOS NO 128,INSURGENTES FRACCIONAMIENTO,76117,SANTIAGO DE QUERETARO QRO,QUERETARO,9094236,5983,"DISTRIBUIDOR DE  - GAS LICUADO,(DISTRIBUIDOR DE  - LENA),(DISTRIBUIDOR DE  - DIESEL, PETROLEO),(DISTRIBUIDOR DE  - CARBON),"
