Afiliacion,Comercio,RFC,Domicilio,Colonia,Codigo Postal,Municipio,Estado,Telefonos,Giro,Giro Comercial
2145175,GAS JUAREZ,GOC 9303301F4,JUAREZ OTE NO 346 OTE,TEPIC CENTRO,63000,TEPIC NAY,NAYARIT,13141621,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
2145209,GAS UNIV,GOC 9303301F4,BLVD TEPIC XAL NO 142,PENITAS,63167,TEPIC NAY,NAYARIT,12140730,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
4008036,EST GAS EL CIEN,PCI 1208295D0,AUT LIB TEPI MAZAT 3278,REY NAYAR,63129,TEPIC NAY,NAYARIT,11076293,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
2394062,GAS SAN BLAS,GOC 9303301F4,JUAREZ NO 13,SAN BLAS,63740,SN BLAS NAY,NAYARIT,32850315,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
1121087,GASOLINERA PANTANO GDE,EUCR700403UN6,CARR FEDERAL KM 15 5,EL CAPOMAL,63567,SANTIAGO IXCUINTLA NAY,NAYARIT,31246067,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
3662020,GAS CENTROSANTIAGO IX,GVH 030724GW7,AV EJIDO NO 80,AMADO NERVO,63550,SANTIAGO IXCUINTLA NAY,NAYARIT,32362696,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
4058959,ESTACION BONATERRA,GOC 9303301F4,C LIB TEPIC GDL 172,LADRILLERAS,63194,TEPIC NAY,NAYARIT,12123036,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
4018201,GAS GRUPO BAZEM,GBA 001117T12,CARR FED N500 KM 38 690,COMPOSTELA CENTRO,63700,COMPOSTELA NAY,NAYARIT,72771429,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
4092742,ESTACION AMATLAN,EAM 151118VB3,CARR AMATLAN AHUACATLAN KM 0.8,AMATLAN DE CANAS,63960,AMATLAN DE CANAS NAY,NAYARIT,42470674,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
4055060,GAS DE LA CRUZ HUANACA,GOC 9303301F4,CARR L CRUZ PTA MITA NO 78 PTE,COLINA DE LA IGUANA,63734,BAHIA DE BANDERAS NAY,NAYARIT,92955895,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
4061384,GAS GRUPO OCTANO,GOC 9303301F4,CARR FEDERAL 200 458 OT,FRANCISCO JAVIER OVANDO,63732,BAHIA DE BANDERAS NAY,NAYARIT,92985082,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
4101139,GRUPO OCTANO SA DE CV,GOC 9303301F4,C SOL NUEVO 1,RINCON DE GUAYABITOS,63724,COMPOSTELA NAY,NAYARIT,72750152,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
2068377,GAS ASA APTO TEPIC,ASA 6506102U9,DOM CONOCIDO PANTAL NAY SN,PANTANAL,63788,XALISCO NAY,NAYARIT,12141840,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
2272771,GAS MIRADOR,GOC 9303301F4,AV MEXICO NO 788 NTE,SAN JOSE,63030,TEPIC NAY,NAYARIT,12170401,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
4149338,GASOLINERA ZACUALPAN,JGA1701242D8,AV INSURGENTES 47,ZACUALPAN,63710,COMPOSTELA NAY,NAYARIT,72730004,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
4118696,SERV GASOL D LA COSTA,SGC 111213TG9,CARR FED 15 TEPI MAZA KM25 160,EL JICOTE,63510,TEPIC NAY,NAYARIT,11224167,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
4120605,GAS PROVEDORA EL CIEN,PCI 1208295D0,BLVD NORTE TECUALA ACAPON 700,TECUALA CENTRO,63450,TECUALA NAY,NAYARIT,92182062,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
4103618,GAS PINOS,GOC 9303301F4,BLVD TEPI XALISCO 1958,MIRAVALLES,63184,TEPIC NAY,NAYARIT,12141771,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
4108451,GAS BRISENO,SBR 970326M35,AV MEXICO SN,TECUALA CENTRO,63450,TECUALA NAY,NAYARIT,92530030,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
3306370,GASOL DEL NAYAR,GNA 951226K64,CARRET A LOS CORCHOS KM2 SN,SANTIAGO IXCUINTLA CENTRO,63300,SANTIAGO IXCUINTLA NAY,NAYARIT,32540049,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
4126040,GRUPO OCTANO SA DE CV,GOC 9303301F4,C PLATINO 57 OTE,CIUDAD INDUSTRIAL,63173,TEPIC NAY,NAYARIT,13171292,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
3323334,GAS FLAMINGOS,GOC 9303301F4,KM 143 5 CARR TEPIC PTO V NO 0,ADMON DE CORREOS BUCERIAS,63732,BAHIA DE BANDERAS NAY,NAYARIT,22980616,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
4144235,GAS GOC DIF,GOC 9303301F4,AV LUIS DONALDO COLOSIO SN,ANTONIO ECHEVARRIA DOMINGUEZ,63173,TEPIC NAY,NAYARIT,13171292,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
4170285,SERVICIO GRADILLA,GAMR490701IN7,CARR TEPI PUERTO VALLART 74,LAS VARAS CENTRO,63715,COMPOSTELA NAY,NAYARIT,72722687,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
4031832,SERV GASOLINERO DINAMI,SGD 120202873,AV MICHOACAN NO 694,SAN JOSE DEL VALLE,63737,BAHIA DE BANDERAS NAY,NAYARIT,2950723,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
4144660,GAS BENCENO,GBC 9307136E9,C 16 DE SEPTIEMBRE 108,CUAUHTEMOC,63330,SANTIAGO IXCUINTLA NAY,NAYARIT,32353608,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
4170030,SERVICIO TOVAR MEDINA,STM 180518QC4,C INDEPENDENCIA 1200,TUXPAN CENTRO,63200,TUXPAN NAY,NAYARIT,92320073,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
4045221,GRUPO GASOLINERO DEL P,GGP 050203P62,AV JACARANDAS 417,EL TECOLOTE,63135,TEPIC NAY,NAYARIT,11290568,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
4238712,GRUPO GASOLINERO,GGP 050203P62,AUT TEPI VILLA UNION KM 25,EL JICOTE,63510,TEPIC NAY,NAYARIT,11120471,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
4243337,SERVICIO MELENDEZ,SME 970701TE6,BLVD CAR INTERNACIONAL 55,19 DE SEPTIEMBRE,63330,SANTIAGO IXCUINTLA NAY,NAYARIT,32350035,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
4164597,SERVICIOS OSNAR,SOS 030818KBA,AV INSURGENTES PTE 769,TEPIC CENTRO,63000,TEPIC NAY,NAYARIT,14794961,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
4209186,GAS ZAPOPAN II,CZN 071004K15,AV ZAPOPAN 110,LOMAS DE CORTES,63059,TEPIC NAY,NAYARIT,11708434,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
