Afiliacion,Comercio,RFC,Domicilio,Colonia,Codigo Postal,Municipio,Estado,Telefonos,Giro,Giro Comercial
1142698,AUTO SERVICIO TECPAN,ATE 020715AQ5,CARR ACAPULCO ZIHUATANEJO SN,LAS TUNAS,40900,TECPAN DE GALEANA GRO,GUERRERO,24258080,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
1176311,G GASO GRO ES 13009,GGG 1511069J6,C CUERNAVACA CH KM 220 681 80,IXQUIAPAN,39016,CHILPANCINGO DE LOS BRAVO GRO,GUERRERO,76886077,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
1117966,GASOLINERA TILAN,TIL 081219N77,CARR PUERTO MARQUES CAYACO 249,LLANO LARGO,39906,ACAPULCO DE JUAREZ GRO,GUERRERO,42419755,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
1211403,GASOLINERIA 1,RODN600226U96,CARR IGUALA TAXCO KM 1 7,CENTRAL DE ABASTOS,40025,IGUALA DE LA INDEPENDENCIA GRO,GUERRERO,31908012,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
1154870,COMBUST DEL SUR MATRIZ,CSU 941205AG6,CARR NAL MEX ACAP KM 199,LA FLORESTA,40090,IGUALA DE LA INDEPENDENCIA GRO,GUERRERO,31101616,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
1155058,COMBUST DEL SUR SUC,CSU 941205AG6,AUT PTE IXT IGU KM61 600,CENTRO,40000,IGUALA DE LA INDEPENDENCIA GRO,GUERRERO,31101616,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
1211502,GASOLINERIA 2,RODN600226U96,CARR IGUALA CHILPANCINGO SN,RANCHO DEL CURA,40112,IGUALA DE LA INDEPENDENCIA GRO,GUERRERO,31908012,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
1305113,SERVICIO PETAQUILLAS,ESP230224LR3,CARR FED MEX ACA 5,PETAQUILLAS,39300,ACAPULCO DE JUAREZ GRO,GUERRERO,11130397,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
1289271,GAS ES 9418 PETAQUILLA,SAS 021220SP6,CARR FED CHILPO AC KM10 NO 200,LAS PETAQUILLAS,39105,CHILPANCINGO DE LOS BRAVO GRO,GUERRERO,4912606,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
1498492,SERVICIO CAYACO 1,SCA 9411218PA,CARR NAL ACAP PINOTEPA KM 3,LA SABANA,39799,ACAPULCO DE JUAREZ GRO,GUERRERO,44683596,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
1847672,GAS CTRO ACAPULCO,ASO 8703257I5,AQUILES SERDAN Y CJON LIMA SN,CENTRO,39300,ACAPULCO DE JUAREZ GRO,GUERRERO,4820111,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
2313385,GAS UNIV CHLPANCINGO,AUME510707NX0,LAT BLVD VICENTE GRO,SAN ANTONIO,39069,CHILPANCINGO DE LOS BRAVO GRO,GUERRERO,4941681,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
1313094,GASOL LA CIMA,SEH0201309N2,CARR NAL MEX AC LT7 MZ50 ZN104,VICENTE GUERRERO,39760,ACAPULCO DE JUAREZ GRO,GUERRERO,44874559,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
1314369,GASOLINERA ALSO,SAS960201QH7,CARR MEX ACAPULCO KM 267 600,TIERRAS PRIETAS,39017,CHILPANCINGO DE LOS BRAVO GRO,GUERRERO,74720319,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
1567932,GAS SUPERSERV AJUCHITL,SAJ 0205248A9,CARR CARRT AJUCH ALTAMIRA KM 0,AJUCHITLAN DEL PROGRESO,40730,AJUCHITLAN DEL PROGRESO GRO,GUERRERO,26752079,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
2397297,GAS LAZARO CARDENAPUN,GCG 0408123L2,AV REY IREPAN NO 1235,CIUDAD ALTAMIRANO,40660,PUNGARABATO GRO,GUERRERO,6727733,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
2404432,GAS PETROMEX,GPE 030605KS1,CARR NAL ACA ZIHUA KM 98 5 SN,ACHOTLA,40900,TECPAN DE GALEANA GRO,GUERRERO,24253110,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
3323045,GASOL SERV ATOYAC,GSA 910110DR0,AV JUAN ALVAREZ SUR NO 125,SANTA DOROTEA,40930,ATOYAC DE ALVAREZ GRO,GUERRERO,4232171,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
3527355,GAS FRACC COSTA AZACA,DEP 970626CM4,JUAN SEBASTIAN EL CANO 202,COSTA AZUL,39850,ACAPULCO DE JUAREZ GRO,GUERRERO,4464602,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
3660966,GASOL ES 9043 TIXTLA,SAS 021220SP6,CARRET CHILPO CHIL KM 17 TI SN,TIXTLA DE GUERRERO,39170,TIXTLA DE GUERRERO GRO,GUERRERO,4941682,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
1720481,SUPERSERV SAN AGUSTIN,SSA 980330HU1,CRR FED ZIR ALTAM NO 2030,EL RANCHITO,40760,ZIRANDARO GRO,GUERRERO,6810229,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
1761519,OPER SERV NAUTICOS,OSN 9402156A0,PASEO DEL MORRO SN,EMILIANO ZAPATA,40880,ZIHUATANEJO DE AZUETA GRO,GUERRERO,5547222,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
2365468,COMBUSTIBLES COYUCA,CCO 030218M92,CARR NACIONAL ACAPULCO Z KM 32,COYUCA DE BENITEZ,40980,COYUCA DE BENITEZ GRO,GUERRERO,4520383,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
2053338,ASA ZIHUATANEJO,ASA6506102U9,CARR ACAPULCO ZIHUAT SN,ZIHUATANEJO,40880,ZIHUATANEJO DE AZUETA GRO,GUERRERO,5538834,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
2144889,GAS BELLA VISTAACAPUL,OES 990819G54,CONSTITUYENTES NO 1302,BELLAVISTA,39550,ACAPULCO DE JUAREZ GRO,GUERRERO,4866087,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
2411957,SERVICIO QUINTO PATIO,SQP 981128289,CARR NAL ACAP ZIHUAT NO 78.2,18 DE MAYO,40930,ATOYAC DE ALVAREZ GRO,GUERRERO,4228210,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
3537925,DEPSA GASOL ACA,DEP 970626CM4,CALZ PIE DE LA CUESTA NO 7 L,MOZIMBA,39460,ACAPULCO DE JUAREZ GRO,GUERRERO,4464602,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
4022323,GASOLINERA CAYACO 2,SCA 9411218PA,CARR NAL ACA PINOTEPA  92,LLANO LARGO,39906,ACAPULCO DE JUAREZ GRO,GUERRERO,4685603,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
