Afiliacion,Comercio,RFC,Domicilio,Colonia,Codigo Postal,Municipio,Estado,Telefonos,Giro,Giro Comercial
8940623,GASOL EL RIEGO 5,EIGO5410026I9,ENRIQUE S MONT NO 2812,AQUILES SERDAN,75750,TEHUACAN PUE,PUEBLA,1901902,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
8950295,ESTACION DE SERV S,ESS 1409035A8,AV NACIONAL NO 6120,EL PROGRESO,72450,PUEBLA PUE,PUEBLA,6705121,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
8589789,GAS SERV NVO L GRAJA 1,SCR 040712M11,LA JOYA NO 01 A,LA JOYA,75120,NOPALUCAN PUE,PUEBLA,4740539,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
8589790,GAS SERV NVO L GRAJA 3,SCR 040712M11,LA JOYA NO 01 A,LA JOYA,75120,NOPALUCAN PUE,PUEBLA,4740539,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
8592682,TIERRA GAS,TIFJ830301158,CA ALBORADA NO 626,SAN FRANCISCO OCOTLAN,72680,CORONANGO PUE,PUEBLA,22650094,5983,"DISTRIBUIDOR DE  - GAS LICUADO,(DISTRIBUIDOR DE  - LENA),(DISTRIBUIDOR DE  - DIESEL, PETROLEO),(DISTRIBUIDOR DE  - CARBON),"
8593192,ZOHAN GAS I,ZGA130808EA0,AV INDEPENDENCIA NO 2114,FRANCISCO I MADERO,74290,ATLIXCO PUE,PUEBLA,4460450,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
8964333,GASOL MASS PLUSS 1,ESM 180112ND0,BLVD BERNARDO PEREZ DE A NO 51,DOMINGO ARENAS,74050,SN MARTIN TEXMELUCAN PUE,PUEBLA,2284598,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
8964335,EST SERV MASS PLUSS 2,ESM 180112ND0,BLVD BERNARDO PEREZ DE A NO 51,DOMINGO ARENAS,74050,SN MARTIN TEXMELUCAN PUE,PUEBLA,2284598,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
8964337,GASOL MASS PLUSS 3,ESM 180112ND0,BLVD BERNARDO PEREZ DE A NO 51,DOMINGO ARENAS,74050,SN MARTIN TEXMELUCAN PUE,PUEBLA,2284598,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
8964872,ESTACION CANOA,SGC 130604FA1,CR FED PUEBLAA ZACATEPE SN,CANDELARIA PORTEZUELO,75171,GRAL FELIPE ANGELES PUE,PUEBLA,41995824,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
8965756,GASOL GLOBAL SPEED 1,GSS170811KF2,ANILLO PERI KM NO 36 NO 350,FLOR DEL BOSQUE,72995,AMOZOC PUE,PUEBLA,7091584,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
8613115,DIST GAS CARBURADORA C,AUPR771213HG3,CARR FED TECAMACHALCO C NO 2,TECAMACHALCO CENTRO,75480,TECAMACHALCO PUE,PUEBLA,1031068,5983,"DISTRIBUIDOR DE  - GAS LICUADO,(DISTRIBUIDOR DE  - LENA),(DISTRIBUIDOR DE  - DIESEL, PETROLEO),(DISTRIBUIDOR DE  - CARBON),"
8977007,SERV ONARI,SON 140729SH0,BENEFICENCIA NO 54,BARRIO SAN MIGUEL,74720,HUEHUETLAN EL CHICO PUE,PUEBLA,52421516,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
8638768,GASOL PEMEX 3,SGS010402686,KM 8 1 CR MATA SN J EPATLA SN,SAN JUAN EPATLAN,74630,EPATLAN PUE,PUEBLA,4338049,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
8650674,GAS SOLIDO,EGA 190508N90,CORR IND QUETZALCOAT NO 8,SANTA ANA XALMIMILULCO,74169,HUEJOTZINGO PUE,PUEBLA,2769267,5983,"DISTRIBUIDOR DE  - GAS LICUADO,(DISTRIBUIDOR DE  - LENA),(DISTRIBUIDOR DE  - DIESEL, PETROLEO),(DISTRIBUIDOR DE  - CARBON),"
8657750,GASOL REGZO,RGA 130808Q19,CARR FED MEX VER TRA EMPAL SN,SAN SALVADOR EL SECO,75160,SN SALVADOR EL SECO PUE,PUEBLA,1497334,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
8670942,GASOL ALDIA 2,ALD 9804293W2,REC CHOLULA NO 314,SAN ANDRES CHOLULA,72810,SN ANDRES CHOLULA PUE,PUEBLA,2859595,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
9031705,SERV VILLA ALTA CHIG 2,SVA 0907292T0,BLVD GUSTAVO DIAZ ORDAZ NO 150,TOLTEMPAN,73300,CHIGNAHUAPAN PUE,PUEBLA,3737471,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
9043538,SERV VILLA ALTA CHIG 6,SVA 0907292T0,BLVD GUSTAVO DIAZ O NO 1501,TOLTEMPAN,73300,CHIGNAHUAPAN PUE,PUEBLA,3737471,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
9043546,SERV VILLA ALTA CHIG 8,SVA 0907292T0,BLVD GUSTAVO DIAZ ORDAZ NO 150,TOLTEMPAN,73300,CHIGNAHUAPAN PUE,PUEBLA,3737471,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
9045929,SERV LIBRAMIENTO CHIG4,ALC1111173MA,C SIN NOMBRE SN,TOLTEMPAN,73300,CHIGNAHUAPAN PUE,PUEBLA,3737471,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
9058339,SERVI K FIVER,SKF190611H93,19 PTE ESQ VALSEQUILLO NO 1901,LA ESMERALDA,75763,TEHUACAN PUE,PUEBLA,1211074,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
9073207,GASOL EST SERV 00861,JISC421208BE1,CARR FED ACUACO NO 121,ACUACO,73700,ZARAGOZA PUE,PUEBLA,1047737,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
8674385,GASOL RAPACASI,GRC130523KS5,CRT IZU MATAMOROS C KM 9 5 SN,EL ORGANAL,74580,CHIETLA PUE,PUEBLA,3512467,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
8674506,GASOL SERV GRUPO BEDEZ,GBE 130924BT4,CRT FE PUE ATL NO 2004 KM 27 5,ATLIXCO CENTRO,74200,ATLIXCO PUE,PUEBLA,4432622,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
8674721,GAS ANGELOPOLIS 2,ANG980226PX2,CHICHIMECA PTE NO 2,SAN JUAN CUAUTLANCINGO,72760,SN PEDRO CHOLULA PUE,PUEBLA,2836230,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
8674739,PMC GAS,PGA 130808Q37,C 49 PTE NO 516 5B,PRADOS AGUA AZUL,72430,PUEBLA PUE,PUEBLA,2859595,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
8675824,GASOL SERV LUCE TOR B3,SLU810331EK4,BLVD MPO LIB AV T NO 905,LOS PINOS MAYORAZGO,72480,PUEBLA PUE,PUEBLA,2132388,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
9078347,GASOL DISTA SAN CHAR,DSC 000823II7,BV CARMEN SERDAN 155 SN,SAN FELIPE HUEYOTLIPAN,72030,PUEBLA PUE,PUEBLA,2228199,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
9079015,GASOL PARADOR SN JOSE,PIRB591213LL2,CARR FED PUEB XAL NO KM 53,JESUS CARRANZA,75029,ORIENTAL PUE,PUEBLA,4876103,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
8682505,GAS EL PARAISO,SCA800223CPA,AV DE LAS TORRES NO 16,CHACHAPA,72990,AMOZOC PUE,PUEBLA,4200266,5983,"DISTRIBUIDOR DE  - GAS LICUADO,(DISTRIBUIDOR DE  - LENA),(DISTRIBUIDOR DE  - DIESEL, PETROLEO),(DISTRIBUIDOR DE  - CARBON),"
9088892,SERV LIBRAMIENTO CHIG7,ALC1111173MA,CARR RURAL ZACAPOA SN,LA SOLEDAD,73657,TETELA DE OCAMPO PUE,PUEBLA,3737471,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
8701574,GASOL HEROES GEPI,GHG 130422UHA,LATERAL SUR DEL PER ECO NO 803,EX HACIENDA CHAPULCO,72494,PUEBLA PUE,PUEBLA,25989461,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
8711507,GAS EL PARAISO,SCA 800223CPA,AV DE LAS TORRE NO 16,CHACHAPA,72990,AMOZOC PUE,PUEBLA,23143262,5983,"DISTRIBUIDOR DE  - GAS LICUADO,(DISTRIBUIDOR DE  - LENA),(DISTRIBUIDOR DE  - DIESEL, PETROLEO),(DISTRIBUIDOR DE  - CARBON),"
8716960,GASOL SERV TOT CUYUACO,COHJ661217DK1,AV CUAUHTEMOC NO 22,SAN ANDRES PAYUCA,73989,CUYOACO PUE,PUEBLA,4150056,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
8723849,GASOL CUGO SA DE CV,ECU160129TYA,PERIF ECOLOGICO SN 819 SN A,SAN LORENZO,72595,PUEBLA PUE,PUEBLA,2115846,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
8727152,GASOL ATZITZINTLA,VEAR800728348,FRANCISCO I MADERO NO 22 SN,ATZITZINTLA,75540,ATZITZINTLA PUE,PUEBLA,5204000,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
8731640,DE LOS SANTOS,SSC 9210026H9,KM 15 CARR TEH TEOTITLAN SN SN,ALTEPEXI,75950,ALTEPEXI PUE,PUEBLA,1085110,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
8731647,SERVS INTEGRALES SAN M,SIS 0005033PA,KM 40 CARR TEH SN T COT SN SN,COXCATLAN,75980,COXCATLAN PUE,PUEBLA,1074962,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
8754561,SERV 5 Y 10,SCD 030828PX2,KM 11 50 CARRET AXOCHIAPAN SN,HUEHUETLAN EL CHICO,74720,HUEHUETLAN EL CHICO PUE,PUEBLA,1006075,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
8754689,MOBIL VANOE,SVA 110727KT9,AV REFORMA NO 2922,AMOR,72140,PUEBLA PUE,PUEBLA,22859595,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
8766445,GAS GRUPO MOPERAL,GMO140718RN4,CARR IZUCAR DE MAT KM 27 5 SN,LIBRAMIENTO NORTE,74240,ATLIXCO PUE,PUEBLA,44070846,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
9097694,ENERGETICOS AR,EAM200714ST3,CARR TECAMACHALCO CANADA 1904,PALMAR DE BRAVO,75500,PALMAR DE BRAVO PUE,PUEBLA,91550892,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
9098064,LORO GAS EL MORAL,LGA 221123AI0,CARR FED MEX PUE NO 801,EL MORAL,74064,SN MARTIN TEXMELUCAN PUE,PUEBLA,1010997,5983,"DISTRIBUIDOR DE  - GAS LICUADO,(DISTRIBUIDOR DE  - LENA),(DISTRIBUIDOR DE  - DIESEL, PETROLEO),(DISTRIBUIDOR DE  - CARBON),"
9105116,GASOL OKTAN EKO,OEK1906114A5,CRR FED PUEBLA TEH NO 2610,SAN LORENZO TEOTIPILCO,75855,TEHUACAN PUE,PUEBLA,1680597,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
9109336,ESTACION ALCOMEX,RCO 9904219H1,AUT MEX ORIZAB KM139 SN,AMOZOC,72980,AMOZOC PUE,PUEBLA,8646737,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
9110017,GAS SERV HUEHUETLA,HEOC640503V98,HUEHUETLA A LIPUNTAHUACA NO 10,HUEHUETLA,73470,HUEHUETLA PUE,PUEBLA,1150003,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
9121026,GASOL CUAUTLANCINGO 2,RASE440614CPA,AVE MEXICO PUEBLA LOC A NO 83,SAN JUAN CUAUTLANCINGO,72700,CUAUTLANCINGO PUE,PUEBLA,28520079,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
