Afiliacion,Comercio,RFC,Domicilio,Colonia,Codigo Postal,Municipio,Estado,Telefonos,Giro,Giro Comercial
8739642,GASOL LACHIGOLO,ESL040726NI6,CARR FED CRISTOBAL COLON NO 19,SAN FRANCISCO LACHIGOLO,70424,SN FRANCISCO LACHIGOLO OAX,OAXACA,1171295,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
8748989,GAS DOCADI SAN JOSE,ESD1509104M3,CR PINOT SALINA CRUZ 200K SN,SAN JOSE DEL PROGRESO,71803,VILLA TUTUTEPEC MELCHOR O OAX,OAXACA,46881392,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
8775590,GASOL S BENZI,SBE 141209JV2,CARR FED PTO E SAL K 20 SN,SAN PEDRO POCHUTLA,70900,SN PEDRO POCHUTLA OAX,OAXACA,6808330,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
9110254,GASOL NOCHIXTLAN,GNO 020930FF6,CAR CRISTOB COLON NO KM 87 700,ASUNCION NOCHIXTLAN,69600,ASUNCION NOCHIXTLAN OAX,OAXACA,5260031,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
9160861,GASOL FERCHE OAX STA R,GFE9707075U3,CARR CRISTOBAL COLON NO 906,SANTA ROSA PANZACOLA,68039,OAXACA DE JUAREZ OAX,OAXACA,8137975,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
9169598,SERV COSTA ESMERALDA,SCE 900517B25,CAR COSTERA DEL PACIFICO NO KM,PUERTO ESCONDIDO,71980,SN PEDRO MIXTEPEC DTO 22  OAX,OAXACA,1270427,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
9191041,GASOL LA JUNTA,CIAV641127E68,CR HUAJUAPAN TEHUACAN SN,LA JUNTA,69008,CD DE HUAJUAPAN DE LEON OAX,OAXACA,35300663,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
9192874,COMB HUAJ SUC LA JUNTA,CHU 011109TG8,CAR HUAJUPAN TEHUACAN NUM NO 1,LA JUNTA,69008,CD DE HUAJUAPAN DE LEON OAX,OAXACA,5370069,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
8793062,GASOL SERVI BENZIN,SBE 141209JV2,CARR FED PTO ESC SAL KM 20 SN,SAN PEDRO POCHUTLA,70900,SN PEDRO POCHUTLA OAX,OAXACA,3934460,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
9206740,GAS BRIGADAS DEL MARQ,AAAH520312HC7,PINOT N SALINA C KM 383 SN,SALINA DEL MARQUES,70704,SALINA CRUZ OAX,OAXACA,1286598,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
