Afiliacion,Comercio,RFC,Domicilio,Colonia,Codigo Postal,Municipio,Estado,Telefonos,Giro,Giro Comercial
4767226,GAS COMODIN,DIE 800905HX3,C NICOLAS BRAVO 801,16 DE SEPTIEMBRE,23000,LA PAZ BCS,BAJA CALIFORNIA SUR,21220549,5983,"DISTRIBUIDOR DE  - GAS LICUADO,(DISTRIBUIDOR DE  - LENA),(DISTRIBUIDOR DE  - DIESEL, PETROLEO),(DISTRIBUIDOR DE  - CARBON),"
4903923,OPERADORA DE COMBUSTIB,OCO0507069L4,BLVD 5 DE FEBRERO 2990 0,BENITO JUAREZ ORIENTE,23050,LA PAZ BCS,BAJA CALIFORNIA SUR,21419503,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
4903945,OPERADORA DE COMBUSTIB,OCO0507069L4,BLVD 5 DE FEBRER0 2990 0,BENITO JUAREZ ORIENTE,23050,LA PAZ BCS,BAJA CALIFORNIA SUR,21419503,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
4173623,DIESGAS Q64,DIE 800905HX3,PESCADOR SN INT 1 2 3 Y 4,CABO REAL,23405,LOS CABOS BCS,BAJA CALIFORNIA SUR,41420122,5983,"DISTRIBUIDOR DE  - GAS LICUADO,(DISTRIBUIDOR DE  - LENA),(DISTRIBUIDOR DE  - DIESEL, PETROLEO),(DISTRIBUIDOR DE  - CARBON),"
4818728,SAN PEDRO,APA130919UY9,CAR CAB S LUCAS LA PAZ KM193 5,SAN PEDRO,23240,LA PAZ BCS,BAJA CALIFORNIA SUR,21220232,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
4818769,SARGENTO,ASA150720CR8,CARR RURAL LA VENTANA KM 64 SN,EL SARGENTO,23232,LA PAZ BCS,BAJA CALIFORNIA SUR,21220232,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
4623835,DIESGAS UNIDAD 586 R,DIE 800905HX3,C PESCADOR INT 1 2 3 4 SN,EL CHAMIZAL,23405,LOS CABOS BCS,BAJA CALIFORNIA SUR,41624644,5983,"DISTRIBUIDOR DE  - GAS LICUADO,(DISTRIBUIDOR DE  - LENA),(DISTRIBUIDOR DE  - DIESEL, PETROLEO),(DISTRIBUIDOR DE  - CARBON),"
4818927,SURENOS,CSU021105RWA,C PRINCIPAL SN,SANTIAGO,23500,LOS CABOS BCS,BAJA CALIFORNIA SUR,41220232,5983,"DISTRIBUIDOR DE  - GAS LICUADO,(DISTRIBUIDOR DE  - LENA),(DISTRIBUIDOR DE  - DIESEL, PETROLEO),(DISTRIBUIDOR DE  - CARBON),"
4844837,DISP GAS TABACHINES,ASA150720CR8,C BAHIA CONCEPCION SN,LOS TABACHINES,23084,LA PAZ BCS,BAJA CALIFORNIA SUR,21220232,5542,DISPENSADOR AUTOMATICO DE GASOLINA
4855722,DIESGAS SAN LUCAS,DIE 800905HX3,C LEONA VICARIO SN,EJIDAL,23470,LOS CABOS BCS,BAJA CALIFORNIA SUR,41433800,5983,"DISTRIBUIDOR DE  - GAS LICUADO,(DISTRIBUIDOR DE  - LENA),(DISTRIBUIDOR DE  - DIESEL, PETROLEO),(DISTRIBUIDOR DE  - CARBON),"
4186099,GASPASA CD CONSTITUCIO,GPA790523GV6,BLVD A OLACHEA SN 00,RENERO,23620,CD CONSTITUCION BCS,BAJA CALIFORNIA SUR,31326297,5983,"DISTRIBUIDOR DE  - GAS LICUADO,(DISTRIBUIDOR DE  - LENA),(DISTRIBUIDOR DE  - DIESEL, PETROLEO),(DISTRIBUIDOR DE  - CARBON),"
5453998,GASOLINERA LA PAZ,GPA 040806658,CARR LA PAZ PICHILINGUE KM 2 5,LOMAS DE PALMIRA,23010,LA PAZ BCS,BAJA CALIFORNIA SUR,21237000,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
5731302,EST SANTA ROSA,ESR 040930CD8,CARR TRANSPENINSULAR KM 35 7 S,SANTA ROSA,23428,LOS CABOS BCS,BAJA CALIFORNIA SUR,1240191,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
5922455,EST EL DORADO,SSA 981130QK9,CARR AL SUR Y C DEL ORO SN,EL PROGRESO,23084,LA PAZ BCS,BAJA CALIFORNIA SUR,21281661,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
