Afiliacion,Comercio,RFC,Domicilio,Colonia,Codigo Postal,Municipio,Estado,Telefonos,Giro,Giro Comercial
4064849,GAS TOMZA,HGA0301158L7,AV MAXUXAC MZA 238 LT 9,PROTERRITORIO,77086,OTHON P BLANCO QROO,QUINTANA ROO,31183201,5983,"DISTRIBUIDOR DE  - GAS LICUADO,(DISTRIBUIDOR DE  - LENA),(DISTRIBUIDOR DE  - DIESEL, PETROLEO),(DISTRIBUIDOR DE  - CARBON),"
4064851,GAS TOMZA,HGA 0301158L7,AV INSURGENTES SN,LAGUNITAS,77029,OTHON P BLANCO QROO,QUINTANA ROO,31183201,5983,"DISTRIBUIDOR DE  - GAS LICUADO,(DISTRIBUIDOR DE  - LENA),(DISTRIBUIDOR DE  - DIESEL, PETROLEO),(DISTRIBUIDOR DE  - CARBON),"
4008068,Z GAS 2,GCA 741210IJ6,AV TULUM MZ 45 INT 1 LT 17,SUPERMANZANA 23 CENTRO,77500,BENITO JUAREZ QROO,QUINTANA ROO,88813125,5983,"DISTRIBUIDOR DE  - GAS LICUADO,(DISTRIBUIDOR DE  - LENA),(DISTRIBUIDOR DE  - DIESEL, PETROLEO),(DISTRIBUIDOR DE  - CARBON),"
1202272,TURBOGAS VELETAS,TGA 170929AH7,AV TULUM PTE KUKU MZ 40 LT 1,LA VELETA,77760,TULUM QROO,QUINTANA ROO,43100930,5983,"DISTRIBUIDOR DE  - GAS LICUADO,(DISTRIBUIDOR DE  - LENA),(DISTRIBUIDOR DE  - DIESEL, PETROLEO),(DISTRIBUIDOR DE  - CARBON),"
4024173,GAS TANQUES Y DISPOSIT,TDG 150401NLA,AV VENUSTIANO CARRANZA 352,VENUSTIANO CARRANZA,77012,OTHON P BLANCO QROO,QUINTANA ROO,32408893,5983,"DISTRIBUIDOR DE  - GAS LICUADO,(DISTRIBUIDOR DE  - LENA),(DISTRIBUIDOR DE  - DIESEL, PETROLEO),(DISTRIBUIDOR DE  - CARBON),"
4072336,GAS IMPERIAL DEL SURES,GIS 081215JJ0,CARR KM 300 900 VALL SN SN,LEONA VICARIO,77540,BENITO JUAREZ QROO,QUINTANA ROO,88340098,5983,"DISTRIBUIDOR DE  - GAS LICUADO,(DISTRIBUIDOR DE  - LENA),(DISTRIBUIDOR DE  - DIESEL, PETROLEO),(DISTRIBUIDOR DE  - CARBON),"
4076208,GAS TOMZA CONSTITUY1,HGA 0301158L7,AV MAXUXAC MZA 238 LT 9,PROTERRITORIO,77086,OTHON P BLANCO QROO,QUINTANA ROO,31183201,5983,"DISTRIBUIDOR DE  - GAS LICUADO,(DISTRIBUIDOR DE  - LENA),(DISTRIBUIDOR DE  - DIESEL, PETROLEO),(DISTRIBUIDOR DE  - CARBON),"
4076211,GAS TOMZA INSURG 1,HGA 0301158L7,AV INSURGENTES SN,LAGUNITAS,77029,OTHON P BLANCO QROO,QUINTANA ROO,31183201,5983,"DISTRIBUIDOR DE  - GAS LICUADO,(DISTRIBUIDOR DE  - LENA),(DISTRIBUIDOR DE  - DIESEL, PETROLEO),(DISTRIBUIDOR DE  - CARBON),"
4105758,GAS DEL CARIBE,GCA 741210IJ6,CARR KM 288 CANCUN M SN,ARCOS PARAISO,77539,CANCUN QROO,QUINTANA ROO,88456773,5983,"DISTRIBUIDOR DE  - GAS LICUADO,(DISTRIBUIDOR DE  - LENA),(DISTRIBUIDOR DE  - DIESEL, PETROLEO),(DISTRIBUIDOR DE  - CARBON),"
4108635,GASOL HANDALL,HHA 091209L63,INSURGENTES M 25 L 1 X UNIV SN,5 DE ABRIL,77018,OTHON P BLANCO QROO,QUINTANA ROO,1442615,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
